ID,LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS,
2739,-30.1031358589,-51.2341860954,AV OTTO NIEMEYER,,COLISAO,0,2009-02-27T17:30:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,27,2,2009,17,1,
2740,-30.0309730338,-51.2084779023,R RAMIRO BARCELOS,,COLISAO,0,2009-02-27T17:30:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NAO_IDENTIFICADO,27,2,2009,17,1,
2741,-29.9867351147,-51.1940565771,AV A J RENNER,,ABALROAMENTO,0,2009-02-27T17:30:00,SEXTA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NUBLADO,DIA,NORTE,27,2,2009,17,1,
2742,-30.0170938748,-51.1621089453,R CEL JOAO CORREA,,ABALROAMENTO,0,2009-02-27T17:50:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,DIA,NORTE,27,2,2009,17,5,
2743,-30.0860442712,-51.2090813293,R SILVERIO SOUTO,,COLISAO,0,2009-02-27T17:55:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,27,2,2009,17,1,
2744,-30.0511158394,-51.1718309469,R PROF PEDRO SANTA HELENA,R PROF CRISTIANO FISCHER,ABALROAMENTO,0,2009-02-27T18:10:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,27,2,2009,18,1,
2745,-29.9779914165,-51.1252174628,R DOMINGOS ANTONIO SANTORO,,ABALROAMENTO,0,2009-02-27T18:30:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,27,2,2009,18,1,
2746,-30.0006432627,-51.1896968787,R DONA MARGARIDA,R EDU CHAVES,ABALROAMENTO,0,2009-02-27T18:35:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,NOITE,NORTE,27,2,2009,18,1,
2747,-30.0505579324,-51.2182205329,AV ERICO VERISSIMO,,COLISAO,0,2009-02-27T18:45:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,NORTE,27,2,2009,18,1,
2748,-30.0032752652,-51.1388642892,R DONA ALZIRA,,ABALROAMENTO,0,2009-02-27T18:45:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,27,2,2009,18,1,
2749,-30.0420433492,-51.1948720114,R DONA EUGENIA,,ABALROAMENTO,0,2009-02-27T19:20:00,SEXTA-FEIRA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NAO_IDENTIFICADO,NOITE,LESTE,27,2,2009,19,5,
2750,-30.0201398523,-51.1639760478,AV JOAO WALLIG,,ABALROAMENTO,0,2009-02-27T19:20:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NAO_IDENTIFICADO,NOITE,NORTE,27,2,2009,19,5,
2751,-30.004764051,-51.0988588099,AV BERNARDINO SILVEIRA DE AMORIM,,ABALROAMENTO,0,2009-02-27T19:30:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,NOITE,NORTE,27,2,2009,19,5,
2752,-30.1593499869,-51.1893839652,AV JUCA BATISTA,,ABALROAMENTO,0,2009-02-27T19:35:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,NOITE,SUL,27,2,2009,19,5,
2753,-30.0595177301,-51.2306689249,VDT DOM PEDRO I,AV BORGES DE MEDEIROS,ABALROAMENTO,0,2009-02-27T20:10:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,27,2,2009,20,1,
2754,-30.0570620167,-51.2154056641,AV DA AZENHA,,ABALROAMENTO,0,2009-02-27T20:15:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,NOITE,LESTE,27,2,2009,20,5,
2755,-29.9801351262,-51.1919333799,AV A J RENNER,AV ENG FELICIO LEMIESZEK,ABALROAMENTO,0,2009-02-27T21:00:00,SEXTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,BOM,NOITE,NORTE,27,2,2009,21,1,
2756,-29.9870796394,-51.1158865757,R VENEZA,R BANGU,ATROPELAMENTO,0,2009-02-27T22:15:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,27,2,2009,22,5,
2757,-30.0759953807,-51.2011369674,AV PROF OSCAR PEREIRA,R INTENDENTE ALFREDO AZEVEDO,ABALROAMENTO,0,2009-02-28T01:00:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,28,2,2009,1,5,
2758,-30.0183480465,-51.2048955308,AV CRISTOVAO COLOMBO,,CHOQUE,0,2009-02-28T03:00:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,NORTE,28,2,2009,3,1,
2759,-30.042043689,-51.2287234493,AV BORGES DE MEDEIROS,,ABALROAMENTO,0,2009-02-28T05:50:00,SABADO,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NUBLADO,NOITE,CENTRO,28,2,2009,5,1,
2760,-30.0306304319,-51.1879786283,R ARTUR ROCHA,,ABALROAMENTO,0,2009-02-28T07:40:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,28,2,2009,7,1,
2761,-30.0105499172,-51.1584177292,AV ASSIS BRASIL,,CHOQUE,0,2009-02-28T07:40:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NAO_IDENTIFICADO,DIA,NORTE,28,2,2009,7,5,
2762,-30.0159363474,-51.188902262,R FELICISSIMO DE AZEVEDO,,ABALROAMENTO,0,2009-02-28T09:20:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,28,2,2009,9,1,
2763,-30.0434975797,-51.1833849002,AV PROTASIO ALVES,,ATROPELAMENTO,0,2009-02-28T09:30:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NAO_IDENTIFICADO,DIA,LESTE,28,2,2009,9,5,
2764,-30.0089554985,-51.1282082974,AV SERTORIO,,ABALROAMENTO,0,2009-02-28T09:50:00,SABADO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,28,2,2009,9,1,
2765,-30.0429024542,-51.1896839664,AV PROTASIO ALVES,R JOAO ABBOTT,COLISAO,0,2009-02-28T10:15:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,28,2,2009,10,1,
2766,-30.0166889302,-51.1591748969,AV FRANCISCO TREIN,,EVENTUAL,0,2009-02-28T11:20:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,28,2,2009,11,1,
2767,-30.009413997,-51.2053603068,AV SAO PEDRO,,ABALROAMENTO,0,2009-02-28T12:20:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,DIA,NORTE,28,2,2009,12,5,
2768,-30.0383321745,-51.2029690206,AV PROTASIO ALVES,,COLISAO,0,2009-02-28T12:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,28,2,2009,12,1,
2769,-30.030469746,-51.2231150786,R PROF ANNES DIAS,,QUEDA,0,2009-02-28T12:43:00,SABADO,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NAO_IDENTIFICADO,DIA,CENTRO,28,2,2009,12,5,
2770,-30.0135400702,-51.2025643769,AV PERNAMBUCO,,ABALROAMENTO,0,2009-02-28T12:50:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,28,2,2009,12,1,
2771,-30.0315696552,-51.2280241704,R RIACHUELO,,ATROPELAMENTO,0,2009-02-28T13:30:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NAO_IDENTIFICADO,DIA,CENTRO,28,2,2009,13,5,
2772,-30.0619660004,-51.1660861519,AV BENTO GONCALVES,R ALBION,ABALROAMENTO,0,2009-02-28T14:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,28,2,2009,14,1,
2773,-29.9870688611,-51.1558370919,AV SEVERO DULLIUS,,COLISAO,0,2009-02-28T14:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,28,2,2009,14,1,
2774,-29.9930161376,-51.1943427424,R DONA TEODORA,,ABALROAMENTO,0,2009-02-28T14:50:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,28,2,2009,14,1,
2775,-30.0519526631,-51.181070088,R FELIZARDO,R DR SALVADOR FRANCA,ABALROAMENTO,0,2009-02-28T15:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,28,2,2009,15,1,
2776,-30.0770713045,-51.2052930489,AV SERGIPE,,CHOQUE,0,2009-02-28T16:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,28,2,2009,16,1,
2777,-30.0409481653,-51.2040461019,R SILVA SO,,ABALROAMENTO,0,2009-02-28T16:30:00,SABADO,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,DIA,LESTE,28,2,2009,16,5,
2778,-30.0194029442,-51.1590869656,AV DR JOAO SIMPLICIO A DE CARVALHO,,CHOQUE,0,2009-02-28T17:00:00,SABADO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,28,2,2009,17,1,
2779,-30.1155943388,-51.2124721355,AV RODRIGUES DA FONSECA,,ABALROAMENTO,0,2009-02-28T17:30:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,DIA,SUL,28,2,2009,17,5,
2780,-30.0693900442,-51.2168600007,AV MOAB CALDAS,,ABALROAMENTO,0,2009-02-28T18:00:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,NOITE,SUL,28,2,2009,18,5,
2781,-30.1113603222,-51.1610453594,ESTR AFONSO LOURENCO MARIANTE,,ABALROAMENTO,0,2009-02-28T18:15:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,28,2,2009,18,1,
2782,-30.0326038304,-51.219282084,AV PAULO GAMA,AV OSVALDO ARANHA,COLISAO,0,2009-02-28T18:40:00,SABADO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,28,2,2009,18,1,
2783,-30.0239003608,-51.1387488182,R JOAO CARLOS BERTUSSI DA SILVA,,CHOQUE,0,2009-02-28T21:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,28,2,2009,21,1,
2784,-30.0399669624,-51.1629295446,AV PROTASIO ALVES,,INCENDIO,0,2009-02-28T21:10:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,28,2,2009,21,1,
2785,-30.0388648299,-51.2207632645,R GEN LIMA E SILVA,R LUIZ AFONSO,ABALROAMENTO,0,2009-03-01T00:35:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,1,3,2009,0,1,
2786,-30.026838253,-51.196272638,R CEL BORDINI,,CHOQUE,0,2009-03-01T04:12:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NAO_IDENTIFICADO,NOITE,LESTE,1,3,2009,4,5,
2787,-30.0580631451,-51.2090536077,AV PROF OSCAR PEREIRA,,ABALROAMENTO,0,2009-03-01T04:30:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,1,3,2009,4,1,
2788,-30.0054522838,-51.1384123393,AV ASSIS BRASIL,,COLISAO,0,2009-03-01T05:00:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,NOITE,NORTE,1,3,2009,5,5,
2789,-30.0622160452,-51.1638451293,AV BENTO GONCALVES,,CHOQUE,0,2009-03-01T07:40:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,1,3,2009,7,1,
2790,-30.0742655596,-51.1915567987,R INTENDENTE ALFREDO AZEVEDO,R SAO MIGUEL,ABALROAMENTO,0,2009-03-01T10:15:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,1,3,2009,10,1,
2791,-30.0397307906,-51.1716896519,AV PROTASIO ALVES,R PROF CRISTIANO FISCHER,ABALROAMENTO,0,2009-03-01T10:15:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,1,3,2009,10,1,
2792,-30.0354894985,-51.1856927239,AV NILOPOLIS,LG ALFREDO LE PERA,ABALROAMENTO,0,2009-03-01T10:40:00,DOMINGO,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,1,3,2009,10,1,
2793,-30.0366030419,-51.2093690588,AV OSVALDO ARANHA,,COLISAO,0,2009-03-01T11:26:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,1,3,2009,11,1,
2794,-30.0038213109,-51.1366422745,R BADEN POWELL,,ABALROAMENTO,0,2009-03-01T12:05:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,1,3,2009,12,1,
2795,-30.1577568557,-51.1444343402,R ANTONIO ONOFRE DA SILVEIRA,,COLISAO,0,2009-03-01T12:30:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,1,3,2009,12,5,
2796,-30.0197618495,-51.1640280388,AV JOAO WALLIG,,COLISAO,0,2009-03-01T12:55:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,1,3,2009,12,1,
2797,-30.0438112504,-51.2003451278,AV IPIRANGA,AV PRINCESA ISABEL,COLISAO,0,2009-03-01T13:20:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,1,3,2009,13,1,
2798,-29.9980862743,-51.1371901341,AV SERTORIO,,ABALROAMENTO,0,2009-03-01T13:20:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,1,3,2009,13,1,
2799,-30.0294688234,-51.2189169985,AV INDEPENDENCIA,,COLISAO,0,2009-03-01T14:00:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,1,3,2009,14,1,
2800,-30.0340507864,-51.2218751548,AV JOAO PESSOA,R ANTONIO CARLOS GUIMARAES,ABALROAMENTO,0,2009-03-01T15:15:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,CENTRO,1,3,2009,15,1,
2801,-30.0729519414,-51.1716675072,R CONDOR,,ATROPELAMENTO,0,2009-03-01T15:30:00,DOMINGO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,1,3,2009,15,5,
2802,-30.0892001094,-51.2181105277,AV NONOAI,,COLISAO,0,2009-03-01T16:40:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,1,3,2009,16,1,
2803,-30.09141507,-51.2206426176,AV NONOAI,,ABALROAMENTO,0,2009-03-01T16:50:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,1,3,2009,16,1,
2804,-30.0372360968,-51.2066980406,AV PROTASIO ALVES,,ABALROAMENTO,0,2009-03-01T16:50:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,LESTE,1,3,2009,16,1,
2805,-30.0494190873,-51.2100153974,AV JOAO PESSOA,AV PRINCESA ISABEL,COLISAO,0,2009-03-01T17:05:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,1,3,2009,17,1,
2806,-30.0940478685,-51.1289784973,ESTR JOAO DE OLIVEIRA REMIAO,,COLISAO,0,2009-03-01T17:10:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,1,3,2009,17,1,
2807,-29.9882995802,-51.11920865,R MARTIM FERREIRA DE CARVALHO,,ABALROAMENTO,0,2009-03-01T17:30:00,DOMINGO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NUBLADO,DIA,NORTE,1,3,2009,17,1,
2808,-30.0309488156,-51.2196590462,R SARMENTO LEITE,,CHOQUE,0,2009-03-01T18:20:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NAO_IDENTIFICADO,NOITE,CENTRO,1,3,2009,18,5,
2809,-30.0248682104,-51.1466959459,AV BENNO MENTZ,,CHOQUE,0,2009-03-01T18:30:00,DOMINGO,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NUBLADO,NOITE,NORTE,1,3,2009,18,1,
2810,-30.070065619,-51.2388113022,AV PADRE CACIQUE,,COLISAO,0,2009-03-01T18:40:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,1,3,2009,18,1,
2811,-30.0185143846,-51.1362736476,R DONA ADDA MASCARENHAS DE MORAES,,COLISAO,0,2009-03-01T19:00:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,NOITE,NORTE,1,3,2009,19,5,
2812,-30.0333333171,-51.1944927822,R CASEMIRO DE ABREU,AV CEL LUCAS DE OLIVEIRA,COLISAO,0,2009-03-01T19:30:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,1,3,2009,19,1,
2813,-30.0032511259,-51.0946567166,R CARMELITA GRIPPI,R SEIS LOT PARQUE DOS MAYAS UM,COLISAO,0,2009-03-01T20:30:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,1,3,2009,20,5,
2814,-30.1178073711,-51.1600335125,ESTR DO RINCAO,,ATROPELAMENTO,0,2009-03-02T01:15:00,SEGUNDA-FEIRA,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NAO_IDENTIFICADO,NOITE,SUL,2,3,2009,1,13,
2815,-29.9998493664,-51.1328701236,AV SERTORIO,AV ASSIS BRASIL,COLISAO,0,2009-03-02T06:35:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,NORTE,2,3,2009,6,1,
2816,-30.0006902311,-51.1913259009,AV CEARA,,COLISAO,0,2009-03-02T06:55:00,SEGUNDA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,2,3,2009,6,1,
2817,-30.0467233689,-51.1436364687,AV ANTONIO CARVALHO,,ABALROAMENTO,0,2009-03-02T07:15:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NAO_IDENTIFICADO,DIA,LESTE,2,3,2009,7,5,
2818,-29.9970363847,-51.1312790307,AV ASSIS BRASIL,,COLISAO,0,2009-03-02T07:18:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NAO_IDENTIFICADO,DIA,NORTE,2,3,2009,7,5,
2819,-30.1800271851,-51.1840164294,ESTR RETIRO DA PONTA GROSSA,,COLISAO,0,2009-03-02T07:22:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,DIA,SUL,2,3,2009,7,5,
2820,-30.0650806024,-51.2385081697,AV EDVALDO PEREIRA PAIVA,,ABALROAMENTO,0,2009-03-02T07:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,2,3,2009,7,1,
2821,-30.1315379618,-51.2354968455,AV CEL MARCOS,,COLISAO,0,2009-03-02T07:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,2,3,2009,7,1,
2822,-30.0280959452,-51.1610532148,AV DR NILO PECANHA,,COLISAO,0,2009-03-02T07:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,2,3,2009,7,1,
2823,-30.0256799253,-51.212809822,AV CRISTOVAO COLOMBO,,COLISAO,0,2009-03-02T08:00:00,SEGUNDA-FEIRA,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,NAO_IDENTIFICADO,DIA,NORTE,2,3,2009,8,5,
2824,-29.9756046095,-51.1147532662,AV ASSIS BRASIL,AV FERNANDO FERRARI,COLISAO,0,2009-03-02T08:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,2,3,2009,8,1,
2825,-29.9899033396,-51.1832555191,AV DOS ESTADOS,,COLISAO,0,2009-03-02T08:10:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,NORTE,2,3,2009,8,1,
2826,-29.9898913398,-51.1832435187,AV DOS ESTADOS,,EVENTUAL,0,2009-03-02T08:15:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,NORTE,2,3,2009,8,1,
2827,-30.0849681565,-51.2147113745,AV NONOAI,,COLISAO,0,2009-03-02T08:37:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,2,3,2009,8,1,
2828,-30.0925030363,-51.2226236713,AV NONOAI,,ABALROAMENTO,0,2009-03-02T09:00:00,SEGUNDA-FEIRA,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NAO_IDENTIFICADO,DIA,SUL,2,3,2009,9,5,
2829,-30.0632640072,-51.2173328489,R MARIANO DE MATOS,,COLISAO,0,2009-03-02T09:00:00,SEGUNDA-FEIRA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,SUL,2,3,2009,9,1,
2830,-30.045989733,-51.2273815336,AV PRAIA DE BELAS,,ABALROAMENTO,0,2009-03-02T09:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,CENTRO,2,3,2009,9,1,
2831,-30.0296397694,-51.1704313758,R OSORIO TUYUTY DE OLIVEIRA FREITAS,R GEN NESTOR SILVA SOARES,ABALROAMENTO,0,2009-03-02T09:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,2,3,2009,9,1,
2832,-29.9780593407,-51.1804491782,AV ERNESTO NEUGEBAUER,,ABALROAMENTO,0,2009-03-02T09:05:00,SEGUNDA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NAO_IDENTIFICADO,DIA,NORTE,2,3,2009,9,5,
2833,-30.0619973327,-51.1490409319,AV ANTONIO CARVALHO,,CHOQUE,0,2009-03-02T09:45:00,SEGUNDA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,2,3,2009,9,1,
2834,-30.0664927685,-51.2303191002,R SILVEIRO,,ABALROAMENTO,0,2009-03-02T09:50:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,2,3,2009,9,1,
2835,-30.0534696552,-51.1818251369,R DR SALVADOR FRANCA,,COLISAO,0,2009-03-02T09:55:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,2,3,2009,9,1,
2836,-30.0301075344,-51.1825985453,AV DR NILO PECANHA,R REGENTE,COLISAO,0,2009-03-02T10:15:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,3,2009,10,1,
2837,-30.0693935974,-51.1884886334,AV CEL APARICIO BORGES,,COLISAO,0,2009-03-02T10:20:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,LESTE,2,3,2009,10,1,
2838,-30.2081860853,-51.1956673083,AV PINHEIRO MACHADO,,COLISAO,0,2009-03-02T10:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,CENTRO,2,3,2009,10,1,
2839,-30.0406363591,-51.1427223002,BC DO FRANKLIN,,ABALROAMENTO,0,2009-03-02T10:30:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,LESTE,2,3,2009,10,1,
2840,-29.9975567213,-51.1141138221,AV PLINIO KROEFF,,ATROPELAMENTO,0,2009-03-02T11:05:00,SEGUNDA-FEIRA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,NAO_IDENTIFICADO,DIA,NORTE,2,3,2009,11,13,
2841,-30.0539680265,-51.2141845685,AV DA AZENHA,,ABALROAMENTO,0,2009-03-02T11:20:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,2,3,2009,11,1,
2842,-29.9978691148,-51.1453302338,AV SERTORIO,R DR ALBERTO ALBERTINI,COLISAO,0,2009-03-02T11:25:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NUBLADO,DIA,NORTE,2,3,2009,11,1,
2843,-30.0440543502,-51.1952860686,AV CEL LUCAS DE OLIVEIRA,,ABALROAMENTO,0,2009-03-02T11:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,2,3,2009,11,1,
